gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,DISCUS THROW,,,8,Marianne Berndt Ortiz,Chile,42.45m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,1,Yipsi Moreno Gonz ález,Cuba,74.25m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,2,Yunaika Craw ford Roger,Cuba,69.57m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,3,Candice Scott Trinidad an d Tobago,,69.06m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,4,Anna Norgren -Mahon,USA,67.09m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,5,Dawn Ellerbe,USA,65.75m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,6,Nicky Grant,Jamaica,59.99m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,7,Violeta Guzm án Magana,Mexico,58.31m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,8,Nancy Guillen López,El Salvador,57.30m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,9,Jennifer Joyce,Canada,55.51m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,10,Odette Palma,Chile,54.14m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,11,Maria Mercedes,Dominican Republic,51.50m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,12,Anneris M éndez,Dominican Republic,47.41m,,5 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,1,Kim Kreiner,USA,60.86m,,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,2,Laverne Eve,Bahamas,60.68m,,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,3,Osleidys Men éndez Saez,Cuba,60.20m,,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,4,Sabina Moya Rivas,Colombia,60.17m,,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,5,Sonia Bic et Poll,Cuba,58.00m,,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,6,Erica Wheeler,USA,53.08m,,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,7,Zuleima Aram éndiz Mejia,Colombia,50.37m,,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,8,Leryn Franco,Paraguay,50.21m,,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,9,Olivia Dalila Rugama,Nicaragua,44.50m,,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,1,Tiffany Lott,USA,"6,064",,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,2,Nico le Haynes,Canada,"5,959",,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,3,Magaly s Garcia Leliebre,Cuba,"5,864",,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,4,Judith M éndez,Dominican Republic,"5,783",,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,5,Yoleidis Limonta,Cuba,"5,496",,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,6,Thaimara Riv as,Venezuela,"5,472",,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,7,Francia Manzanillo,Dominican Republic,"5,359",,7 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,8,Valeria Steffens,Chile,"4,988",,7 Aug,"Santo Domingo, Dominican Republic",
